local_timestamp,epoch,datetime,node_file_id,co2_raw,co_wrk_aux,no2_wrk_aux,no_wrk_aux,o3_wrk_aux,pm2_5,pressure,rh,temp,node_id
2022-03-06 14:00:00,1646604000.0,2022-03-06 22:00:00,2658224,453.88982,0.09023999999999999,0.026069999999999982,-0.006919999999999982,-0.0020000000000000018,,,,,253
2022-03-06 15:00:00,1646607600.0,2022-03-06 23:00:00,2658181,453.01855,0.08111999999999997,0.025519999999999987,-0.006349999999999967,-0.0024000000000000132,,,,,253
2022-03-06 16:00:00,1646611200.0,2022-03-07 00:00:00,2658233,452.27952,0.07974000000000003,0.025489999999999957,-0.006440000000000001,-0.00274000000000002,,,,,253
2022-03-06 17:00:00,1646614800.0,2022-03-07 01:00:00,2658153,451.81358,0.07776,0.025469999999999993,-0.006099999999999994,-0.003190000000000026,,,,,253
2022-03-06 18:00:00,1646618400.0,2022-03-07 02:00:00,2658165,448.81297,0.10148000000000001,0.02522000000000002,-0.005709999999999993,-0.0031999999999999806,,,,,253
2022-03-06 19:00:00,1646622000.0,2022-03-07 03:00:00,2658164,453.62909,0.07915999999999995,0.024990000000000012,-0.004789999999999961,-0.003939999999999999,,,,,253
2022-03-06 20:00:00,1646625600.0,2022-03-07 04:00:00,2658180,455.06212,0.06991000000000003,0.02433000000000002,-0.004080000000000028,-0.005190000000000028,,,,,253
2022-03-06 21:00:00,1646629200.0,2022-03-07 05:00:00,2658243,460.27248,0.07706999999999997,0.024470000000000047,-0.004520000000000024,-0.005099999999999993,,,,,253
2022-03-06 22:00:00,1646632800.0,2022-03-07 06:00:00,2658170,459.53964,0.07596999999999998,0.024770000000000014,-0.0047599999999999865,-0.004400000000000015,,,,,253
2022-03-06 23:00:00,1646636400.0,2022-03-07 07:00:00,2658209,458.51925,0.07147999999999999,0.024519999999999986,-0.0045299999999999785,-0.005070000000000019,,,,,253
2022-03-07 00:00:00,1646640000.0,2022-03-07 08:00:00,2658264,458.7733,0.06467999999999996,0.02482000000000001,-0.005019999999999969,-0.0046900000000000275,,,,,253
2022-03-07 01:00:00,1646643600.0,2022-03-07 09:00:00,2658184,462.62421,0.06664999999999999,0.02522000000000002,-0.005879999999999996,-0.0043500000000000205,,,,,253
2022-03-07 02:00:00,1646647200.0,2022-03-07 10:00:00,2658189,465.14782,0.07317000000000001,0.025400000000000034,-0.006010000000000015,-0.004200000000000037,,,,,253
2022-03-07 03:00:00,1646650800.0,2022-03-07 11:00:00,2658152,461.60448,0.07326000000000005,0.02531,-0.005840000000000012,-0.0042799999999999505,,,,,253
2022-03-07 04:00:00,1646654400.0,2022-03-07 12:00:00,2658261,457.30097,0.06879000000000002,0.02533000000000002,-0.005650000000000044,-0.004239999999999966,,,,,253
2022-03-07 05:00:00,1646658000.0,2022-03-07 13:00:00,2658175,457.06638,0.07227999999999996,0.02567999999999998,-0.0049599999999999644,-0.0043099999999999805,,,,,253
2022-03-07 06:00:00,1646661600.0,2022-03-07 14:00:00,2658200,470.76945,0.12616000000000005,0.027959999999999985,-0.005200000000000038,-0.003489999999999993,,,,,253
2022-03-07 07:00:00,1646665200.0,2022-03-07 15:00:00,2658247,464.13455,0.09082000000000007,0.026020000000000043,-0.005340000000000011,-0.003980000000000039,,,,,253
2022-03-07 08:00:00,1646668800.0,2022-03-07 16:00:00,2658161,468.85306,0.10549999999999998,0.02557999999999999,-0.004720000000000002,-0.003720000000000001,,,,,253
2022-03-07 09:00:00,1646672400.0,2022-03-07 17:00:00,2658241,466.7903,0.08832000000000001,0.02475000000000005,-0.004569999999999963,-0.0033999999999999586,,,,,253
2022-03-07 10:00:00,1646676000.0,2022-03-07 18:00:00,2658158,477.58994,0.12957000000000002,0.024960000000000038,-0.004390000000000005,-0.0024299999999999877,,,,,253
2022-03-07 11:00:00,1646679600.0,2022-03-07 19:00:00,2658258,474.39319,0.09797,0.02568999999999999,-0.005120000000000013,-0.0015400000000000413,,,,,253
2022-03-07 12:00:00,1646683200.0,2022-03-07 20:00:00,2658227,479.21927,0.08910000000000001,0.0252,-0.004740000000000022,-0.0009699999999999709,,,,,253
2022-03-07 13:00:00,1646686800.0,2022-03-07 21:00:00,2658206,484.28421,0.11296999999999996,0.025409999999999988,-0.0040100000000000136,-0.00037000000000003697,,,,,253
2022-03-07 15:00:00,1646694000.0,2022-03-07 23:00:00,2658171,454.47175,0.12218999999999997,0.022960000000000036,0.0005499999999999949,0.0040000000000000036,,,,,253
2022-03-07 16:00:00,1646697600.0,2022-03-08 00:00:00,2658202,451.84388,0.06380000000000002,0.02374000000000004,-0.00384000000000001,4.999999999999449e-05,,,,,253
2022-03-07 17:00:00,1646701200.0,2022-03-08 01:00:00,2658167,449.93321,0.07080000000000003,0.024800000000000044,-0.005120000000000013,-0.00018000000000001348,,,,,253
2022-03-07 18:00:00,1646704800.0,2022-03-08 02:00:00,2658195,471.97552,0.13857999999999993,0.027959999999999985,-0.008029999999999982,0.00039000000000000146,,,,,253
2022-03-07 19:00:00,1646708400.0,2022-03-08 03:00:00,2658199,477.00885,0.12417,0.02679999999999999,-0.006280000000000008,-0.0020100000000000118,,,,,253
2022-03-07 20:00:00,1646712000.0,2022-03-08 04:00:00,2658232,474.52194,0.17293999999999998,0.026339999999999975,-0.005679999999999963,-0.0024299999999999877,,,,,253
2022-03-07 21:00:00,1646715600.0,2022-03-08 05:00:00,2658252,473.184,0.11377999999999999,0.026119999999999977,-0.005560000000000009,-0.002579999999999971,,,,,253
2022-03-07 22:00:00,1646719200.0,2022-03-08 06:00:00,2658228,464.13313,0.08059,0.025270000000000015,-0.005130000000000023,-0.0023699999999999832,,,,,253
2022-03-07 23:00:00,1646722800.0,2022-03-08 07:00:00,2658221,465.77188,0.07833000000000007,0.025270000000000015,-0.005290000000000017,-0.0022400000000000198,,,,,253
2022-03-08 00:00:00,1646726400.0,2022-03-08 08:00:00,2658260,467.26311,0.09350000000000003,0.02571000000000001,-0.005510000000000015,-0.0022900000000000142,,,,,253
2022-03-08 01:00:00,1646730000.0,2022-03-08 09:00:00,2658225,469.79673,0.09253,0.02615999999999996,-0.005769999999999997,-0.002599999999999991,,,,,253
2022-03-08 02:00:00,1646733600.0,2022-03-08 10:00:00,2658190,472.03976,0.11193999999999998,0.026900000000000035,-0.006479999999999986,-0.0027000000000000357,,,,,253
2022-03-08 03:00:00,1646737200.0,2022-03-08 11:00:00,2658262,473.48618,0.12415999999999999,0.02725999999999995,-0.006919999999999982,-0.00270999999999999,,,,,253
2022-03-08 04:00:00,1646740800.0,2022-03-08 12:00:00,2658256,470.17576,0.09944999999999998,0.026540000000000008,-0.006010000000000015,-0.003039999999999987,,,,,253
2022-03-08 05:00:00,1646744400.0,2022-03-08 13:00:00,2658191,478.72131,0.13135999999999998,0.027760000000000007,-0.006099999999999994,-0.00275000000000003,,,,,253
2022-03-08 06:00:00,1646748000.0,2022-03-08 14:00:00,2658270,476.55879,0.10137000000000002,0.02853,-0.0043500000000000205,-0.0025600000000000067,,,,,253
2022-03-08 07:00:00,1646751600.0,2022-03-08 15:00:00,2658177,499.34593,0.21825999999999995,0.03268000000000004,-0.005720000000000003,0.00029000000000001247,,,,,253
2022-03-08 08:00:00,1646755200.0,2022-03-08 16:00:00,2658207,490.33752,0.26123,0.03325,-0.0050100000000000144,0.0014600000000000168,,,,,253
2022-03-08 09:00:00,1646758800.0,2022-03-08 17:00:00,2658229,505.29284,0.30101999999999995,0.03205000000000002,-0.0030899999999999817,-0.00031000000000003247,,,,,253
2022-03-08 10:00:00,1646762400.0,2022-03-08 18:00:00,2658267,528.58861,0.29451999999999995,0.03192999999999996,-0.0035499999999999976,-0.00030999999999997696,,,,,253
2022-03-08 11:00:00,1646766000.0,2022-03-08 19:00:00,2658187,526.57273,0.2789,0.03247,-0.003950000000000009,0.0009299999999999864,,,,,253
2022-03-08 12:00:00,1646769600.0,2022-03-08 20:00:00,2658248,485.04436,0.16537999999999997,0.027669999999999972,-0.003589999999999982,-0.0018499999999999628,,,,,253
2022-03-08 13:00:00,1646773200.0,2022-03-08 21:00:00,2658156,475.79467,0.12428000000000006,0.025540000000000007,-0.0024600000000000177,-0.0029200000000000337,,,,,253
