date,pm25_beaco2n_blackstone,pm25_beaco2n_carnevale,pm25_beaco2n_ccri,pm25_beaco2n_cfs,pm25_beaco2n_dpw,pm25_beaco2n_ecubed,pm25_beaco2n_gym,pm25_beaco2n_martialarts,pm25_beaco2n_medschool,pm25_beaco2n_mtpleasant,pm25_beaco2n_myron,pm25_beaco2n_pema,pm25_beaco2n_pha,pm25_beaco2n_prek,pm25_beaco2n_provcollege,pm25_beaco2n_reservoir,pm25_beaco2n_ricollege,pm25_beaco2n_rochambeau,pm25_beaco2n_rocklib,pm25_beaco2n_silverlake,pm25_beaco2n_smithhill,pm25_beaco2n_southprovlib,pm25_beaco2n_unitedway,pm25_beaco2n_wecc,pm25_beaco2n_zuccolo,pm25_quantaq_dpw,pm25_quantaq_pema,pm25_quantaq_pha
2023-09-28 01:00:00+00:00,7.8361,21.76019,1.9455,3.80569,9.39234,13.78385,4.17143,5.01896,3.962,4.29665,19.4747,,17.3436,1.21378,11.91017,11.23261,12.26877,,,21.2104,6.15714,4.89311,6.77672,2.87559,3.42381,,,
2023-09-28 02:00:00+00:00,8.76596,19.13571,2.5782,5.03589,11.88263,15.63033,6.01909,3.34524,4.51896,3.63462,19.35154,,20.22749,1.10689,12.1,15.04106,15.64251,,,26.32547,5.84652,4.91232,9.78147,4.32864,3.72554,,,
2023-09-28 03:00:00+00:00,9.49762,17.96429,3.94313,4.962,11.09412,17.3031,6.16386,3.74882,4.5782,2.90024,20.91667,,15.62441,1.39524,10.88626,19.87081,18.7253,,,23.7891,5.44286,5.75714,10.64916,3.57412,3.46905,,,
2023-09-28 04:00:00+00:00,9.44208,16.5,3.40284,4.63333,11.62972,15.82033,3.87589,2.44524,3.71564,1.86131,18.1881,,14.10094,1.04762,10.30404,18.87864,14.7767,,,22.10689,4.73159,4.93587,9.61758,3.42824,4.58711,,,
2023-09-28 05:00:00+00:00,9.3658,15.53919,3.11848,4.76739,10.65176,14.34762,4.6872,2.40334,3.70071,1.63107,17.28401,,11.62264,0.95012,9.47506,17.51932,18.39952,,,16.77778,5.01659,5.25829,8.86158,2.87234,3.43333,,,
2023-09-28 06:00:00+00:00,8.54286,14.03589,3.35392,4.42308,10.66038,29.54048,4.47733,2.01667,3.70406,0.83704,15.95465,,11.90758,0.77619,9.8119,14.89806,14.10732,,,16.52719,5.36038,5.33017,8.12143,2.46009,2.52983,,,
2023-09-28 07:00:00+00:00,7.57109,14.3119,4.04028,5.36277,12.42019,33.0566,3.6881,2.11667,3.80048,1.01951,15.1599,,11.90499,0.87886,10.2304,14.22892,13.37653,,,16.11765,4.9119,4.89048,7.46462,2.51659,2.38756,,,
2023-09-28 08:00:00+00:00,6.5772,15.80998,3.69121,5.09398,10.37204,21.30404,4.14964,1.68019,2.96163,1.17718,16.42518,,11.86525,0.50594,10.61814,14.32212,17.88998,,,15.88,5.77804,5.54137,7.77488,2.01659,2.10526,,,
2023-09-28 09:00:00+00:00,6.10238,16.75592,3.88889,3.9759,10.10165,15.92891,4.18313,1.77488,2.93556,1.01724,14.53095,,13.45626,0.84048,10.71667,15.92308,13.6348,,,17.41981,5.45606,4.65403,7.80998,2.45843,1.95465,,,
2023-09-28 10:00:00+00:00,7.66194,16.70238,4.16627,3.95923,8.73872,14.59905,4.5036,1.78333,2.8705,1.68719,13.12057,,12.1831,0.68409,10.47981,16.38499,13.25122,,,17.70071,6.27143,4.98337,7.35,2.47156,1.91667,,,
2023-09-28 11:00:00+00:00,9.47031,13.68646,3.10165,4.9661,9.06872,16.22803,4.52019,3.42043,3.69524,1.39951,14.01914,,11.24235,0.9,10.20095,17.57869,15.24138,,,17.21986,6.78282,6.32779,7.29929,3.46353,2.45215,,,
2023-09-28 12:00:00+00:00,9.86493,11.20764,2.47867,6.38571,11.64623,13.48325,5.06398,4.32,5.0095,2.88489,12.82075,,10.43333,0.81517,8.39336,15.58313,12.41787,,,14.77594,6.20095,6.33333,4.12322,2.84397,3.27857,,,
2023-09-28 13:00:00+00:00,9.85613,11.29929,0.87089,6.16825,8.16471,11.67689,2.95991,4.43192,3.85681,4.47031,11.44418,,9.66588,0.69412,9.66271,12.98547,13.90284,,,14.0,5.84706,4.20235,3.89882,2.8169,2.74941,,,
2023-09-28 14:00:00+00:00,13.50831,14.35629,0.94848,7.16588,9.80476,12.61939,4.10849,4.59719,3.22248,5.9409,12.7136,,12.36235,1.30095,12.08314,13.48558,18.84487,,,16.40376,6.17453,4.21729,4.34507,2.46714,3.30588,,,
2023-09-28 15:00:00+00:00,18.35952,15.91017,0.84848,6.69668,10.55556,14.70644,3.14421,4.44131,2.88525,7.10849,17.37857,,13.78824,1.60613,13.96181,14.53571,19.64706,,,19.00941,6.13239,4.55399,4.609,3.15493,3.63679,,,
2023-09-28 16:00:00+00:00,22.39048,19.2494,1.7601,8.99761,14.75238,18.41766,4.61667,6.44019,4.24645,8.63789,19.01667,,18.25653,3.17021,17.00716,19.44391,23.98321,,,24.12172,6.97613,6.22038,6.48434,4.50353,4.47242,,,
2023-09-28 17:00:00+00:00,23.83059,23.15603,1.63033,9.63895,17.43868,23.44153,5.24586,7.11905,4.02123,9.25653,20.71462,,22.10539,3.43396,19.06683,20.92706,27.55107,,,28.33726,8.85273,6.56501,6.63507,4.54137,5.36967,,,
2023-09-28 18:00:00+00:00,21.29621,21.7305,1.96454,8.89786,12.95024,21.62945,4.27123,6.32143,3.58548,7.74292,18.32319,,19.90676,2.74588,18.70546,19.38534,28.23821,,,26.12972,7.2346,6.15714,5.64846,4.99063,3.74057,,,
2023-09-28 19:00:00+00:00,23.73159,22.51306,1.19953,9.21615,17.15403,21.54739,4.96934,7.11611,4.30024,9.36967,20.43365,,19.95283,3.13475,19.02607,19.86429,28.3467,,,26.79812,7.90238,6.36342,6.28673,4.55164,4.92891,,,
2023-09-28 20:00:00+00:00,24.22381,23.85,1.41882,8.96445,14.55896,23.33729,4.75414,7.66033,4.99764,9.82619,22.91253,,21.65094,3.4033,20.1881,20.19529,26.16945,,,29.52955,9.91211,6.28436,7.05226,5.03521,5.39192,,,
2023-09-28 21:00:00+00:00,22.23866,24.4539,2.31591,9.57554,15.02133,23.22381,5.62945,7.47156,5.5721,10.70883,21.57882,,21.56501,3.18052,20.45823,20.85071,28.01867,,,28.38095,11.49043,7.23877,6.87204,5.67294,6.22488,,,
2023-09-28 22:00:00+00:00,19.91017,23.14762,2.78199,8.39286,12.87294,19.30476,6.39568,7.76429,5.62945,8.67464,20.59145,,18.67773,2.46793,17.506,18.90047,29.76329,,,25.20616,9.66271,6.99524,7.53571,5.31442,6.38995,,,
2023-09-28 23:00:00+00:00,17.75952,18.81517,2.82938,6.99048,13.21226,19.14286,4.91211,5.07765,5.13302,7.27619,19.4381,,16.94104,1.80378,15.20433,18.69712,25.66983,,,22.25592,9.33493,6.96927,6.74764,4.46934,4.20903,,,
2023-09-29 00:00:00+00:00,14.99764,17.13571,2.42518,6.72104,11.52257,15.73095,4.24823,4.8,4.86052,5.49282,19.67381,,15.23113,1.47059,12.93144,17.15,15.67303,,,19.08294,7.55107,5.87264,6.31991,3.52817,3.25943,,,
2023-09-29 01:00:00+00:00,12.33095,16.90931,2.52732,6.84561,14.61702,15.39286,4.92654,3.61737,4.53791,4.53253,18.15166,,14.79481,1.30353,12.98321,16.98551,14.49029,,,18.41943,7.07092,5.99765,6.80615,3.69484,3.48227,,,
2023-09-29 02:00:00+00:00,10.34988,17.98329,2.3981,6.69834,13.56161,16.56635,4.18957,4.60142,4.67062,4.63017,18.54502,,14.65012,1.23934,14.4881,14.51683,17.58596,,,22.92399,8.14727,5.80668,7.39379,3.71897,4.81235,,,
2023-09-29 03:00:00+00:00,11.83803,18.9381,2.70853,6.46062,14.55896,16.94076,4.84834,4.63294,4.8381,4.05596,19.69359,,15.76359,1.39667,15.45084,15.25,19.64734,,,22.14151,9.08747,5.51185,7.59242,4.8673,3.39151,,,
2023-09-29 04:00:00+00:00,14.3389,16.82423,3.22931,6.50237,12.73934,15.69928,4.31132,5.1844,4.9078,4.32039,18.8361,,15.93192,1.16865,13.30166,16.20624,15.63527,,,20.53191,9.06905,5.77962,6.8119,4.28706,2.89786,,,
2023-09-29 05:00:00+00:00,12.6872,14.85167,2.08294,6.33571,12.98575,14.08551,4.61137,4.40515,4.78199,4.10269,15.69431,,13.91038,0.86223,12.30896,14.34867,13.86473,,,18.09434,7.79335,4.83649,6.13302,3.39578,3.07619,,,
2023-09-29 06:00:00+00:00,14.14118,14.97156,2.07346,5.90952,12.20853,14.44153,4.00475,4.16197,4.04038,4.30216,15.23934,,13.79481,1.65558,12.47143,15.18447,13.36077,,,18.31354,6.43499,4.84434,6.12827,3.77049,3.32388,,,
2023-09-29 07:00:00+00:00,15.18616,14.67303,2.51896,7.0119,13.95283,15.29216,4.69762,4.37028,4.45606,4.46829,15.15839,,13.99057,1.28504,13.09524,15.50725,13.84819,,,18.71868,5.69575,5.0591,6.46209,3.63146,2.51059,,,
2023-09-29 08:00:00+00:00,13.16628,15.6259,2.92654,7.3753,14.46081,15.38863,5.39524,4.44366,4.75534,4.46845,16.62708,,13.94366,1.23821,12.41527,15.63614,14.80576,,,18.86588,6.66508,5.45093,6.1253,3.46838,3.07601,,,
2023-09-29 09:00:00+00:00,15.20047,16.019,2.77518,7.08115,13.4038,15.39667,4.01671,4.15258,4.77014,4.97585,16.70574,,14.86588,1.49176,12.94498,16.12048,14.95683,,,19.90094,6.52246,6.02375,6.67857,4.10798,3.1019,,,
2023-09-29 10:00:00+00:00,17.18033,17.44048,2.99529,7.29048,15.30896,16.13239,5.21853,5.0939,4.86792,5.39364,17.2799,,15.6643,1.82898,14.85036,17.94712,17.94203,,,22.30095,7.22143,6.71564,7.35461,4.76112,3.74057,,,
2023-09-29 11:00:00+00:00,18.05213,19.28741,3.02817,7.93095,13.22459,16.50827,6.43675,5.71059,5.41509,5.49757,17.88915,,16.70616,2.12676,15.47847,19.3301,18.90408,,,23.32706,7.94498,6.99061,7.21986,5.47653,4.28369,,,
2023-09-29 12:00:00+00:00,17.91253,20.06635,3.69789,8.32297,18.86525,18.1533,5.91847,5.30751,6.38005,6.25854,19.74645,,17.4507,2.29953,16.1119,21.47343,19.20482,,,25.08531,9.12857,8.25776,8.63033,5.53882,4.20283,,,
2023-09-29 13:00:00+00:00,17.95981,21.60143,4.17136,9.25298,16.67536,20.07601,6.48558,6.09882,6.61557,6.4122,22.8266,,18.88915,1.95283,17.43333,21.48558,20.03373,,,26.99764,9.85203,8.27896,8.87381,5.69321,3.90307,,,
2023-09-29 14:00:00+00:00,19.21513,21.94033,4.69249,9.79227,16.05213,19.80806,7.15238,6.37352,6.53919,6.31605,22.47143,,19.33412,2.34272,17.41247,22.35922,20.37108,,,26.78333,9.7823,7.86525,9.43029,6.34434,4.39286,,,
2023-09-29 15:00:00+00:00,20.63007,21.15914,3.81221,8.75592,19.96905,19.73861,7.91627,6.41274,6.76596,7.375,23.74702,,19.75887,2.16785,18.81623,23.06954,23.67067,,,28.03073,10.31905,7.2346,8.16152,5.86967,4.33726,,,
2023-09-29 16:00:00+00:00,22.74347,20.71807,4.17925,9.09002,17.61962,18.9351,7.10048,7.4401,6.03103,8.42195,22.79518,,20.00242,3.52143,18.08894,26.57794,21.70602,,,30.02143,9.93705,7.08873,9.48086,5.31591,7.22488,,,
2023-09-29 17:00:00+00:00,23.20331,22.63007,3.99766,10.52143,18.43468,20.54654,6.59952,8.71498,6.73934,8.90736,23.82619,,20.85849,5.0,19.44153,26.96209,21.34129,,,31.54976,10.74519,8.73913,10.12559,5.82353,8.06161,,,
2023-09-29 18:00:00+00:00,21.48592,22.60526,2.96462,8.52143,15.54502,21.14657,5.0591,7.91463,5.75765,8.99761,20.22087,,19.96698,3.16706,19.04965,19.17176,20.92925,,,28.34824,9.68632,5.94724,9.33571,4.63915,8.40189,,,
2023-09-29 19:00:00+00:00,21.66429,20.81324,2.8014,8.07876,15.6899,18.62911,5.69811,7.53012,5.29216,8.18571,19.58894,,19.20047,2.20706,16.84123,18.58865,19.55687,,,27.00955,8.30569,6.83933,7.94286,3.69087,7.58095,,,
2023-09-29 20:00:00+00:00,23.43499,21.4108,3.59441,9.67303,17.38849,17.94299,6.75952,8.1253,5.70118,8.92417,21.84951,,19.42824,4.05896,17.07399,21.60284,17.06604,,,28.42958,9.34204,7.68599,9.53237,5.70492,8.31591,,,
2023-09-29 21:00:00+00:00,13.8227,10.7119,2.02347,5.61611,12.22328,10.97608,3.96462,4.18402,3.92958,6.26303,15.79236,,11.74588,1.09501,9.28741,14.2119,10.93112,,,15.35071,5.1934,4.44125,4.67606,3.11294,3.75472,,,
2023-09-29 22:00:00+00:00,10.07583,9.35308,1.44366,3.53207,7.83491,11.18616,3.30024,3.48668,3.16432,9.20903,9.74029,,10.23529,0.9078,9.47143,10.891,13.62708,,,13.94104,5.31206,3.22857,4.3357,2.40376,3.37736,,,
2023-09-29 23:00:00+00:00,22.79529,21.89835,4.15691,8.7881,18.58234,20.77566,6.57757,9.5628,7.26603,12.73031,23.98054,,21.03783,3.02108,19.34917,21.61466,22.35225,,,28.1872,12.40952,7.96163,10.01663,6.02118,7.49644,,,
2023-09-30 00:00:00+00:00,28.00943,28.28401,6.69176,12.69451,26.95012,27.08019,9.90692,10.00483,10.21327,11.59048,31.98321,,25.82742,4.12264,25.19002,28.73397,26.5,,,35.36215,15.92067,9.96394,12.79572,8.53302,8.72662,,,
2023-09-30 01:00:00+00:00,29.38298,30.66667,7.14052,14.8063,30.37321,29.47608,11.28571,9.95735,11.57007,15.2201,33.87136,,28.00475,4.69668,27.53589,31.91429,28.62945,,,37.14319,15.78759,12.12888,14.54028,9.45647,8.9,,,
2023-09-30 02:00:00+00:00,30.26841,31.16706,7.15677,15.21446,24.04739,29.03341,11.13095,9.7886,10.9763,11.17225,33.61446,,28.15603,5.00236,27.66667,31.27553,28.29594,,,36.98091,15.36105,12.62143,14.32143,10.49048,8.11244,,,
2023-09-30 03:00:00+00:00,33.12264,32.66427,7.28673,16.64748,21.75592,31.3717,10.54632,11.26139,11.65632,11.50478,35.24221,,30.62233,3.58865,29.71053,32.5962,29.57041,,,38.97892,12.89786,13.22912,15.62857,10.02837,8.52133,,,
2023-09-30 04:00:00+00:00,30.78571,31.92399,8.19575,16.22619,27.73759,31.10926,11.69784,10.66106,12.16307,11.05728,35.42892,,29.86353,4.06353,28.49043,32.76596,29.89688,,,38.83571,10.08076,13.15765,14.97129,10.4964,8.77804,,,
2023-09-30 05:00:00+00:00,35.14833,33.44418,8.88,18.56699,32.98571,30.85748,12.90191,11.05036,13.09716,11.3765,36.41446,,30.42043,4.83803,29.15036,33.30238,31.04286,,,40.85579,10.85817,14.46988,15.80336,10.63895,8.57757,,,
2023-09-30 06:00:00+00:00,31.84248,31.69451,6.82118,17.85851,33.35238,28.9119,10.9284,9.81754,10.83571,10.83933,35.33654,,28.39286,4.64218,27.51079,31.77327,28.7327,,,37.96209,9.2542,12.33333,13.70853,10.11321,8.02143,,,
2023-09-30 07:00:00+00:00,29.53176,29.7657,4.83255,12.36277,28.87707,29.95683,9.36124,9.86667,8.17258,9.91388,33.14734,,25.72406,2.23709,27.23022,26.10926,27.40431,,,35.24408,9.35167,9.7512,12.98333,8.20853,7.56161,,,
2023-09-30 08:00:00+00:00,32.2381,33.16547,8.77778,15.04077,31.63962,31.32775,10.56699,10.12322,11.78571,10.48449,34.11353,,30.71631,3.17453,30.23389,32.33095,30.93317,,,41.04706,10.79905,12.12619,16.18527,9.3128,8.40855,,,
2023-09-30 09:00:00+00:00,32.6259,31.46905,7.08471,15.3619,31.26478,29.96403,10.65796,10.43705,11.73986,10.84173,33.77458,,28.89786,3.14692,28.15311,31.93317,30.86635,,,38.86091,9.62768,11.58156,14.86396,8.89125,7.57619,,,
2023-09-30 10:00:00+00:00,32.29048,33.53717,7.61374,16.8266,33.84634,31.44869,10.83571,10.89074,11.2799,11.55238,33.77512,,30.85782,3.80896,30.12919,32.75355,31.4381,,,41.22353,11.2209,12.82185,14.55213,9.74057,8.87112,,,
2023-09-30 11:00:00+00:00,30.41527,32.2881,7.28842,15.23923,32.59762,30.00952,11.22115,9.86905,10.76832,11.82619,33.45301,,30.56563,3.46588,28.91905,31.82185,30.86019,,,39.6119,9.4881,12.95952,14.62233,9.70853,8.52392,,,
2023-09-30 12:00:00+00:00,33.57416,34.60808,8.18353,15.91627,33.57692,30.96635,11.6555,11.21513,11.75355,13.11058,34.65625,,31.54394,3.93412,30.04773,33.25776,32.59857,,,41.38863,10.27488,13.67696,15.56057,11.46667,8.78095,,,
2023-09-30 13:00:00+00:00,33.39243,34.39952,7.8548,18.49282,33.43301,31.30549,13.13221,13.08076,12.09005,14.1957,35.17831,,32.63744,3.74648,30.19524,33.61229,32.19477,,,41.13033,12.22512,13.60714,17.52381,11.54028,10.36905,,,
2023-09-30 14:00:00+00:00,31.19332,32.44019,6.11059,17.79187,31.61337,29.17943,10.13333,12.41805,10.33333,14.99284,33.96635,,31.07026,3.875,28.2823,31.96919,30.35392,,,40.26603,10.31591,12.84286,13.48687,9.93381,10.76485,,,
2023-09-30 15:00:00+00:00,30.48941,30.09308,5.28404,15.88333,29.27358,26.38061,9.14455,12.11429,8.69905,14.78606,31.52267,,28.85952,4.76706,27.02169,29.86288,28.27078,,,38.16746,10.28297,11.65238,14.91469,9.05437,10.66587,,,
2023-09-30 16:00:00+00:00,29.50239,30.13842,4.12085,14.58034,28.42271,26.94749,9.32609,11.75714,8.74702,12.93735,29.69157,,28.6119,7.82057,25.72596,28.609,29.48086,,,37.36967,8.78947,10.26859,11.62857,8.00238,9.88378,,,
2023-09-30 17:00:00+00:00,32.03325,33.74515,5.38173,17.07194,32.08434,30.53828,10.49762,13.87441,10.03563,15.32614,32.82254,,31.08333,15.84561,29.7799,32.66033,32.07619,,,40.30332,10.86019,12.15403,14.36667,9.50474,12.34928,,,
2023-09-30 18:00:00+00:00,35.42043,37.6875,7.25,21.38609,35.49524,34.6881,13.84746,16.91726,12.0381,19.06971,36.61836,,36.14964,9.86967,34.11353,35.79524,36.4351,,,43.42588,13.32542,15.33886,17.53699,11.77672,14.67064,,,
2023-09-30 19:00:00+00:00,37.47143,39.08894,7.1533,23.17184,38.16106,35.92619,15.11722,17.95,12.74048,19.3031,40.66187,,37.38095,6.78487,35.20433,38.02158,36.54976,,,45.75059,14.68182,15.58491,18.46905,12.87441,15.44524,,,
2023-09-30 20:00:00+00:00,39.32143,40.14217,9.05189,25.54436,40.7343,36.70071,16.86396,18.70743,14.49048,20.4689,41.97349,,37.99057,5.55869,37.14354,40.14894,38.7136,,,47.38443,13.4763,17.73349,19.6643,13.48341,16.67943,,,
2023-09-30 21:00:00+00:00,42.67548,42.91787,11.58491,25.42512,43.57767,41.96912,19.34053,19.33412,19.24524,21.43029,43.99522,,41.6611,6.7981,39.88969,43.76627,41.42686,,,51.62053,18.03846,20.80861,22.91469,17.2799,19.77143,,,
2023-09-30 22:00:00+00:00,41.25,40.22912,11.75714,24.54545,41.92978,39.99522,16.33732,13.60143,18.36516,16.91211,43.77073,,39.69431,5.40143,36.86024,42.24582,38.83571,,,49.51551,13.88969,20.51773,22.67857,16.04988,15.94712,,,
2023-09-30 23:00:00+00:00,35.88544,38.42993,11.08451,20.00721,38.84248,35.81971,12.83493,10.92471,21.41388,15.32297,39.49392,,35.55213,4.0311,34.89398,38.75952,36.95204,,,45.84892,13.05924,17.55,19.42959,14.75359,12.66033,,,
2023-10-01 00:00:00+00:00,34.19668,36.31981,9.49406,19.78469,36.52143,34.0048,11.82254,12.13539,17.81948,14.32775,36.16545,,34.35629,4.35782,31.98325,36.27619,34.85919,,,44.38208,11.39286,15.65796,18.01639,11.56941,11.94524,,,
2023-10-01 01:00:00+00:00,33.20665,35.89423,9.15877,21.2315,37.36603,33.42619,13.6253,10.68483,17.90238,13.2446,36.33171,,34.08962,4.28095,32.73747,36.27014,34.53477,,,43.78147,11.22727,15.45238,17.33254,12.47017,13.07637,,,
2023-10-01 02:00:00+00:00,31.93824,38.11244,9.50353,19.46429,37.96882,34.17102,13.58753,10.71564,18.54502,13.14727,37.04106,,35.49881,4.1,32.34286,39.04057,34.60859,,,43.94286,10.27251,17.11456,18.81775,12.30404,12.32297,,,
2023-10-01 03:00:00+00:00,31.31517,36.54762,8.49645,19.15108,37.16986,34.22619,13.21667,10.40238,15.95,12.64269,36.04831,,33.99048,4.20952,32.68974,36.99527,35.40573,,,43.56667,10.37947,15.4539,18.37292,12.29621,13.58894,,,
2023-10-01 04:00:00+00:00,32.29524,36.02148,9.42857,16.42518,34.69065,34.47847,12.09264,10.08314,13.08571,12.34211,36.00241,,33.98341,11.96927,32.45215,35.76832,34.67143,,,43.45894,9.80569,14.9455,16.99524,11.41429,11.80907,,,
2023-10-01 05:00:00+00:00,32.06683,36.61151,8.8467,17.4619,34.94799,34.76905,12.46635,10.40618,14.61814,11.72422,36.046,,34.32388,5.62175,32.73333,34.60952,34.90168,,,43.4539,10.50478,15.42755,17.42689,11.68868,11.24821,,,
2023-10-01 06:00:00+00:00,34.98109,36.80482,9.12827,18.89234,36.56699,34.6019,11.92584,10.39524,14.49881,12.17266,39.39416,,33.68868,6.0,32.8445,36.50831,35.09832,,,44.83055,11.81818,16.02133,18.49881,12.40855,12.26841,,,
2023-10-01 07:00:00+00:00,35.53095,36.67626,9.69031,18.74519,37.5537,35.19617,13.38849,10.2891,14.26667,13.42206,39.08393,,34.00478,3.81797,32.94737,36.40521,35.04067,,,44.53461,11.61483,15.69596,17.66825,11.18052,11.16945,,,
2023-10-01 08:00:00+00:00,36.68019,38.6969,11.91489,20.98109,40.43468,39.92584,13.94245,11.26667,16.89858,12.75895,41.63397,,35.71327,5.90714,36.56867,40.33813,37.06796,,,47.4378,13.36817,19.26253,21.52758,14.0024,13.26429,,,
2023-10-01 09:00:00+00:00,36.57177,39.97349,13.25891,20.82126,41.13744,40.04077,16.96172,10.72381,16.73141,14.58753,41.29469,,36.88095,5.71429,36.85749,41.03341,38.15588,,,50.64891,15.63158,20.71734,23.48449,12.63357,12.27751,,,
2023-10-01 10:00:00+00:00,34.4208,41.83055,12.34977,19.98561,39.70813,39.44125,17.95192,11.30383,15.08314,14.33333,40.5908,,38.16627,6.95735,36.85476,40.07876,39.39225,,,49.4,14.33174,18.25768,24.57554,12.25178,11.33732,,,
2023-10-01 11:00:00+00:00,36.1271,42.90284,13.77305,22.25,40.85748,42.66187,16.63158,12.8619,17.17381,16.00719,41.49272,,39.91169,7.52133,39.50721,41.27619,39.16029,,,51.07264,15.46875,20.87411,24.15839,15.358,11.64029,,,
2023-10-01 12:00:00+00:00,38.16229,41.79187,10.51522,25.67386,42.04048,42.60333,18.16307,15.9033,18.10714,19.10526,42.93705,,38.30788,7.179,40.22596,42.14217,38.92601,,,49.72727,19.23923,19.9455,22.45972,16.45131,17.78365,,,
2023-10-01 13:00:00+00:00,39.62981,41.44893,9.4133,24.25481,40.97356,39.24344,16.54067,19.76485,16.49526,22.73684,41.32048,,39.20813,5.89573,38.61151,40.14286,40.49881,,,47.52758,16.98565,17.61098,20.90094,14.20428,18.28979,,,
2023-10-01 14:00:00+00:00,37.31591,38.60476,5.86085,19.75895,35.6057,34.01188,12.76259,15.53302,11.69286,21.42788,37.48219,,36.42143,4.74764,35.05529,36.70335,36.9284,,,42.875,12.11848,13.93381,15.04988,12.31915,14.99531,,,
2023-10-01 15:00:00+00:00,38.45564,36.72684,4.70118,21.59856,37.41106,33.54567,14.06731,16.75355,11.99048,19.29356,39.78417,,35.19622,4.68957,33.95433,37.17021,35.19856,,,42.65871,26.90168,15.43468,14.77594,11.72104,14.90385,,,
2023-10-01 16:00:00+00:00,41.35492,38.5759,4.4554,23.29197,39.92771,34.96429,13.43855,15.66746,11.70673,20.8726,41.94699,,37.23022,7.37619,35.82195,38.17184,37.69492,,,44.2177,22.31415,14.78261,15.98807,12.30144,14.88305,,,
2023-10-01 17:00:00+00:00,40.95476,40.60143,5.22512,22.60911,39.58531,35.47156,13.80332,17.06205,12.58156,22.77251,40.29286,,38.74524,6.82938,36.36538,38.2542,38.94524,,,45.93333,21.55422,15.02143,16.5782,13.06651,16.11667,,,
2023-10-01 18:00:00+00:00,42.85,44.12077,5.61611,22.77273,40.24586,38.6619,15.67221,20.86698,13.33571,26.56563,41.89474,,40.78436,8.04762,40.10791,40.29665,41.89499,,,47.43373,24.16986,16.0095,16.38152,13.33652,15.97857,,,
2023-10-01 19:00:00+00:00,47.11456,45.5,5.21831,26.29327,43.65871,39.01937,16.75179,21.59762,14.63744,27.81473,45.74878,,42.32706,8.52941,40.79137,43.8381,42.89423,,,50.15952,27.45131,18.88124,19.07637,15.14489,16.81473,,,
2023-10-01 20:00:00+00:00,46.89423,45.16787,6.94076,28.56086,44.90843,39.12919,17.68974,20.37055,14.61283,27.12619,46.6715,,41.64941,9.85885,40.59952,43.9976,42.61538,,,50.80861,29.95,17.91211,19.28605,16.02619,19.11164,,,
2023-10-01 21:00:00+00:00,44.44737,44.71566,6.92619,28.84487,44.18945,39.51059,17.27512,21.03052,14.94988,30.08333,44.98801,,41.19477,9.61905,41.1253,43.07692,42.36451,,,50.15952,32.81818,18.48815,19.67376,15.03073,19.19002,,,
2023-10-01 22:00:00+00:00,39.02613,47.39518,10.86396,29.07177,43.71531,43.78846,19.68735,25.3222,17.85,27.59806,45.73366,,45.40334,10.00709,41.88462,45.91106,45.87981,,,53.43165,33.98801,20.21429,23.55952,17.21905,21.10577,,,
2023-10-01 23:00:00+00:00,38.27685,52.3253,10.80332,29.22196,44.04556,46.56039,19.20433,29.391,18.48687,31.08393,46.64059,,50.71158,10.17102,44.95422,44.45652,50.94724,,,74.17943,33.01918,21.1244,28.57007,18.40288,20.5311,,,
2023-10-02 00:00:00+00:00,34.57583,54.26923,11.15166,28.35492,44.31415,51.53237,19.03837,27.35629,17.69359,34.0,47.10096,,50.75297,8.79087,45.45169,43.83816,50.23301,,,65.3774,34.96429,19.80998,29.22782,17.55847,21.59233,,,
2023-10-02 01:00:00+00:00,33.1,51.68434,12.34917,27.85817,43.21957,50.68916,25.80144,25.41371,21.38278,30.64493,50.16098,,48.642,10.67619,43.86232,49.29496,51.46377,,,62.53664,35.52632,20.54067,31.76978,21.9669,23.3381,,,
2023-10-02 02:00:00+00:00,32.71971,49.84819,16.22381,29.35422,45.53461,46.80907,27.47585,23.42584,21.80907,28.52048,50.16585,,46.88517,11.87441,43.49157,50.00483,50.64891,,,56.88361,35.20096,25.5933,29.27033,22.76259,23.54785,,,
2023-10-02 03:00:00+00:00,31.95487,47.8726,15.13539,31.29327,46.70024,45.14762,25.36232,24.3617,21.37947,25.27119,47.57627,,44.689,10.92067,41.26794,48.1068,47.37349,,,53.6851,33.05783,23.05952,27.06905,20.37232,21.56086,,,
2023-10-02 04:00:00+00:00,34.40284,46.74396,14.00709,28.74762,43.96145,43.20673,22.58795,20.38278,20.07619,21.05263,46.05583,,43.03088,8.3658,39.74699,44.68116,43.31415,,,51.27603,29.8134,21.65952,25.96659,17.68246,19.3012,,,
2023-10-02 05:00:00+00:00,35.69286,45.21256,13.41232,25.59375,42.70096,42.54106,19.18269,18.87264,19.23866,21.66506,45.85158,,41.58392,7.42317,38.93012,43.4881,42.44844,,,50.70048,27.45,20.05489,25.57995,18.53333,16.97368,,,
2023-10-02 06:00:00+00:00,33.10638,44.6555,12.89048,25.02651,41.85024,41.5625,19.27751,18.18052,18.48086,19.94019,47.13971,,40.82118,8.43943,38.86199,43.04317,42.1477,,,49.82057,24.31981,19.80714,24.92995,17.4067,18.19715,,,
