"date","co_quantaq_dpw","co_quantaq_pema","co_quantaq_pha","co_beaco2n_dpw","co_beaco2n_pema","co_beaco2n_pha","residual"
2024-12-17 12:00:00,0.701595,0.744122,0.754405,0.120428634737319,0.139452054554742,0.122977798170676,0.631427201829324
2024-12-17 13:00:00,0.716186,0.754683,0.740072,0.130372100375368,0.147070484438981,0.124231042957764,0.615840957042236
2024-12-17 14:00:00,0.71717,0.762251,0.734513,0.128074802371479,0.149557237139261,0.126648664323708,0.607864335676292
2024-12-17 15:00:00,0.725462,0.777728,0.753998,0.146287218814945,0.152801107320216,0.134702375016939,0.61929562498306
2024-12-17 16:00:00,0.746952,0.788258,0.744177,0.14308888995986,0.145517396891285,0.11865397365206,0.62552302634794
2024-12-17 17:00:00,0.760826,0.779123,0.733827,0.133771542123436,0.137405997761995,0.113200745287604,0.620626254712396
2024-12-17 18:00:00,0.723502,0.747855,0.696873,0.126560620102418,0.132261823779475,0.0915100201659279,0.605362979834072
2024-12-17 19:00:00,0.705034,0.752917,0.688329,0.11774680273666,0.13818385443864,0.123696776636279,0.56463222336372
2024-12-17 20:00:00,0.783868,0.810157,0.7675,0.181192988890189,0.184398395392836,0.188467724245833,0.579032275754167
2024-12-17 21:00:00,0.958273,0.805255,0.818007,0.295215074555991,0.19300688447113,0.231946935280004,0.586060064719996
2024-12-17 22:00:00,0.947486,0.975242,1.068073,0.282813772151447,0.329381043318172,0.387175295888753,0.680897704111247
