date,co_aqs_cranston,co_quantaq_dpw,rh_quantaq_dpw,temp_quantaq_dpw,co_quantaq_pema,rh_quantaq_pema,temp_quantaq_pema,co_quantaq_pha,rh_quantaq_pha,temp_quantaq_pha
2025-02-20 19:00:00+00:00,,0.727644,47.722,1.427,0.800144,44.428,1.995,0.770911,43.343,2.247
2025-02-20 20:00:00+00:00,,0.75315,52.458,0.752,0.853091,47.308,1.747,0.804832,47.855,1.342
2025-02-20 21:00:00+00:00,,0.742107,55.267,-0.018,0.896982,50.63,0.795,0.787312,51.99,0.185
2025-02-20 22:00:00+00:00,,0.792956,56.11,-0.318,1.005883,54.655,0.027,0.806208,55.788,-0.55
2025-02-20 23:00:00+00:00,,0.833442,57.837,-0.498,1.031012,57.218,-0.57,0.835751,58.132,-1.068
2025-02-21 00:00:00+00:00,,0.850825,57.387,-0.6,1.048108,58.503,-1.007,0.849025,59.343,-1.322
2025-02-21 01:00:00+00:00,,0.852914,57.335,-0.632,0.925149,59.365,-1.192,0.848809,60.523,-1.538
2025-02-21 02:00:00+00:00,,0.800005,50.858,-0.692,0.937249,51.563,-1.137,0.780118,50.415,-1.425
2025-02-21 03:00:00+00:00,,0.746735,43.927,-0.897,0.866564,44.702,-1.19,0.744014,45.212,-1.52
2025-02-21 04:00:00+00:00,,0.745823,45.68,-1.457,0.871658,46.432,-1.608,0.730356,46.677,-2.035
2025-02-21 05:00:00+00:00,,0.721175,48.153,-2.007,0.88444,49.683,-2.25,0.721989,49.568,-2.667
2025-02-21 06:00:00+00:00,,0.71739,50.768,-2.538,0.86643,52.612,-2.848,0.721419,52.273,-3.267
2025-02-21 07:00:00+00:00,,0.714067,54.258,-3.422,0.838981,56.117,-3.825,0.717535,56.255,-4.238
2025-02-21 08:00:00+00:00,,0.718636,55.467,-3.933,0.861051,57.225,-4.397,0.721268,57.928,-4.877
2025-02-21 09:00:00+00:00,,0.724461,54.692,-4.302,0.853989,56.557,-4.787,0.726013,57.14,-5.215
2025-02-21 10:00:00+00:00,,0.73667,54.737,-4.517,0.861953,56.618,-5.0,0.732865,57.83,-5.518
2025-02-21 11:00:00+00:00,,0.744433,55.123,-4.727,0.850597,56.937,-5.157,0.742839,58.367,-5.762
2025-02-21 12:00:00+00:00,,0.757154,51.027,-3.813,0.844992,50.458,-3.532,0.742995,50.653,-3.808
2025-02-21 13:00:00+00:00,,0.753998,44.595,-2.158,0.830642,42.085,-1.285,0.737896,41.823,-1.342
2025-02-21 14:00:00+00:00,,0.754044,39.62,-0.167,0.842059,36.023,1.19,0.735645,36.325,0.872
2025-02-21 15:00:00+00:00,,0.748165,35.568,1.445,0.809703,30.828,3.843,0.729176,31.333,3.358
2025-02-21 16:00:00+00:00,,0.743819,33.473,2.213,0.762268,29.14,4.405,0.723956,28.79,4.633
2025-02-21 17:00:00+00:00,,0.752399,31.24,3.178,0.802236,27.23,5.245,0.719509,25.918,6.452
2025-02-21 18:00:00+00:00,,0.731924,29.735,4.01,0.804178,26.705,5.76,0.720133,25.517,6.658
2025-02-21 19:00:00+00:00,,0.729598,29.913,4.393,0.817126,26.262,6.188,0.725289,24.952,7.19
2025-02-21 20:00:00+00:00,,0.732746,28.722,3.997,0.812029,25.835,5.66,0.735737,25.115,5.967
2025-02-21 21:00:00+00:00,,0.740664,29.208,3.21,0.827581,27.413,4.455,0.742285,27.69,3.922
2025-02-21 22:00:00+00:00,,0.749192,31.872,1.657,0.878113,29.362,2.022,0.764315,33.258,0.79
2025-02-21 23:00:00+00:00,,0.765168,32.018,0.562,0.862698,32.313,0.135,0.76058,33.177,-0.258
2025-02-22 00:00:00+00:00,,0.736707,36.518,-0.027,0.837222,37.927,-0.505,0.746302,38.183,-0.862
2025-02-22 01:00:00+00:00,,0.731507,40.763,-0.752,0.849194,42.195,-1.235,0.74985,43.122,-1.64
2025-02-22 02:00:00+00:00,,0.736153,45.233,-1.733,0.846893,46.638,-2.268,0.746252,47.998,-2.918
2025-02-22 03:00:00+00:00,,0.735921,48.085,-2.798,0.862835,49.907,-3.363,0.742959,51.042,-3.948
2025-02-22 04:00:00+00:00,,0.727064,49.61,-3.655,0.82237,51.767,-4.233,0.737331,52.675,-4.728
2025-02-22 05:00:00+00:00,,0.730003,51.31,-4.428,0.841094,53.117,-4.995,0.731847,54.462,-5.597
2025-02-22 06:00:00+00:00,,0.727477,52.208,-5.093,0.828992,54.027,-5.643,0.729687,55.827,-6.268
2025-02-22 07:00:00+00:00,,0.726769,53.22,-5.578,0.818806,55.288,-6.207,0.726165,57.593,-6.848
2025-02-22 08:00:00+00:00,,0.721863,54.397,-6.053,0.813588,56.212,-6.573,0.723407,58.007,-7.217
2025-02-22 09:00:00+00:00,,0.722592,53.878,-6.403,0.833229,56.127,-6.897,0.723687,57.22,-7.482
2025-02-22 10:00:00+00:00,,0.735048,53.092,-6.512,0.845722,55.51,-7.03,0.739446,57.883,-7.778
2025-02-22 11:00:00+00:00,,0.751665,54.182,-6.392,0.854098,56.202,-6.783,0.758207,58.803,-7.565
2025-02-22 12:00:00+00:00,,0.758454,50.7,-5.34,0.86415,51.352,-5.383,0.749363,51.597,-5.655
2025-02-22 13:00:00+00:00,,0.747246,47.198,-4.438,0.851898,46.365,-3.953,0.742777,46.378,-4.218
2025-02-22 14:00:00+00:00,,0.762058,40.543,-2.358,0.845306,37.598,-1.243,0.748792,37.462,-1.362
2025-02-22 15:00:00+00:00,,0.748674,34.015,0.083,0.840775,29.355,2.363,0.736618,30.165,1.65
2025-02-22 16:00:00+00:00,,0.754679,29.982,1.978,0.801142,24.282,4.967,0.735988,25.078,4.8
2025-02-22 17:00:00+00:00,,0.7306,25.455,4.075,0.755673,21.107,7.385,0.74084,20.832,7.255
2025-02-22 18:00:00+00:00,,0.718143,23.658,6.095,0.759328,20.25,8.553,0.710397,19.87,9.103
2025-02-22 19:00:00+00:00,,0.729938,23.132,7.358,0.762649,20.32,9.255,0.708547,20.235,9.677
2025-02-22 20:00:00+00:00,,0.713801,23.373,7.622,0.77035,21.497,8.93,0.723916,21.245,9.19
2025-02-22 21:00:00+00:00,,0.735207,25.61,6.772,0.810581,25.158,7.118,0.74715,26.427,6.432
2025-02-22 22:00:00+00:00,,0.801141,33.058,3.597,0.854516,32.375,3.998,0.822207,35.397,2.422
2025-02-22 23:00:00+00:00,,0.87273,44.423,1.442,0.950575,41.233,1.288,0.980492,45.683,0.202
2025-02-23 00:00:00+00:00,,0.869202,53.865,0.247,0.909257,50.318,0.305,0.897267,53.212,-0.552
2025-02-23 01:00:00+00:00,,0.824151,53.243,-0.275,0.921919,54.315,-0.3,0.913242,57.005,-1.175
2025-02-23 02:00:00+00:00,,0.844344,55.568,-0.397,0.897265,53.567,-0.37,0.87961,55.653,-1.168
2025-02-23 03:00:00+00:00,,0.863423,58.58,-0.465,0.910047,55.873,-0.29,1.000444,59.543,-1.27
2025-02-23 04:00:00+00:00,,0.88476,63.125,-0.558,0.91291,58.913,-0.258,1.037767,63.777,-1.597
2025-02-23 05:00:00+00:00,,0.901724,70.178,-0.612,0.908849,65.858,-0.44,0.910978,70.62,-1.648
2025-02-23 06:00:00+00:00,,0.853426,73.982,-0.837,0.981481,71.1,-0.91,0.907414,76.232,-2.018
2025-02-23 07:00:00+00:00,,0.81807,72.927,-0.47,0.873375,71.282,-0.77,0.821061,74.402,-1.558
2025-02-23 08:00:00+00:00,,0.822438,69.122,-0.143,0.830145,66.865,-0.155,0.79843,68.267,-0.567
2025-02-23 09:00:00+00:00,,0.829815,66.722,-0.282,0.839378,63.178,0.218,0.807851,64.398,-0.177
2025-02-23 10:00:00+00:00,,0.824693,62.418,0.28,0.906045,59.865,0.53,0.823924,61.143,0.117
2025-02-23 11:00:00+00:00,,0.856924,59.953,0.42,0.94416,59.103,0.383,0.836402,59.027,0.067
2025-02-23 12:00:00+00:00,,0.870703,55.423,1.343,0.912189,53.97,1.373,0.817718,53.54,1.11
2025-02-23 13:00:00+00:00,,0.803114,46.252,3.817,0.878261,42.722,4.287,0.810327,42.342,4.485
2025-02-23 14:00:00+00:00,,0.762234,37.707,6.295,0.844874,36.017,6.943,0.786108,33.137,8.007
2025-02-23 15:00:00+00:00,,0.749546,38.335,5.692,0.814992,36.79,6.46,0.759561,33.988,7.463
2025-02-23 16:00:00+00:00,,0.74832,35.558,7.038,0.805368,31.648,8.783,0.754961,30.523,9.277
2025-02-23 17:00:00+00:00,,0.735214,31.973,8.878,0.788259,27.785,10.992,0.743762,26.052,12.072
2025-02-23 18:00:00+00:00,,0.71918,31.998,9.095,0.804706,27.347,11.577,0.747672,25.288,12.935
2025-02-23 19:00:00+00:00,,0.719471,31.312,9.66,0.774863,26.553,12.242,0.744083,24.847,13.37
2025-02-23 20:00:00+00:00,,0.71634,30.988,9.862,0.778952,28.085,11.472,0.74501,25.397,13.19
2025-02-23 21:00:00+00:00,,0.73269,34.085,8.468,0.849756,34.375,8.307,0.760423,30.135,10.405
2025-02-23 22:00:00+00:00,,0.754946,40.66,5.917,0.84351,41.273,5.69,0.795403,41.577,5.323
2025-02-23 23:00:00+00:00,,0.786461,45.145,4.54,0.835139,46.112,4.142,0.82288,47.873,3.375
2025-02-24 00:00:00+00:00,,0.789494,47.685,3.823,0.98261,49.525,3.29,0.818436,50.897,2.572
2025-02-24 01:00:00+00:00,,0.828122,49.815,3.342,0.999551,51.625,2.72,0.852343,53.955,1.978
2025-02-24 02:00:00+00:00,,0.79062,49.857,3.24,1.002351,50.692,2.868,0.807469,53.633,2.142
2025-02-24 03:00:00+00:00,,0.78562,50.972,2.853,0.975154,51.823,2.56,0.81796,54.727,1.735
2025-02-24 04:00:00+00:00,,0.780786,52.31,2.488,0.969513,53.382,2.137,0.811407,56.252,1.39
2025-02-24 05:00:00+00:00,,0.820626,55.273,1.89,0.906029,56.39,1.448,0.841167,59.818,0.642
2025-02-24 06:00:00+00:00,,0.814174,57.472,1.453,0.971091,59.937,0.755,0.829733,61.868,0.283
2025-02-24 07:00:00+00:00,,0.805391,58.802,1.278,1.123675,60.973,0.763,0.817042,62.718,0.292
2025-02-24 08:00:00+00:00,,0.796798,60.405,1.078,0.978,61.638,0.695,0.84838,64.875,-0.03
2025-02-24 09:00:00+00:00,,0.864581,62.2,0.91,0.9988,64.033,0.243,0.888941,66.452,-0.252
2025-02-24 10:00:00+00:00,,0.962894,61.567,1.358,1.037265,63.24,0.685,0.899985,63.367,0.522
2025-02-24 11:00:00+00:00,,1.030869,61.353,1.492,1.144298,61.438,1.128,1.146335,63.387,0.83
2025-02-24 12:00:00+00:00,,1.027402,59.792,2.355,1.079978,58.985,1.91,1.135285,61.13,1.633
2025-02-24 13:00:00+00:00,,0.841341,48.988,5.847,1.002979,48.522,5.192,0.942359,48.825,4.902
2025-02-24 14:00:00+00:00,,0.78542,39.982,9.002,0.891372,37.703,8.953,0.817658,37.46,8.375
2025-02-24 15:00:00+00:00,,0.723825,34.252,9.987,0.778391,32.41,10.508,0.734517,30.052,11.31
2025-02-24 16:00:00+00:00,,0.711949,34.87,10.262,0.774209,33.292,10.225,0.72861,29.132,12.275
2025-02-24 17:00:00+00:00,,0.709871,38.1,9.86,0.768312,34.942,10.272,0.737748,31.873,11.877
2025-02-24 18:00:00+00:00,,0.708804,44.287,9.068,0.776192,41.028,9.21,0.739993,35.427,10.945
2025-02-24 19:00:00+00:00,,0.717007,49.507,9.112,0.78634,45.89,9.285,0.755591,40.593,10.343
2025-02-24 20:00:00+00:00,,0.738862,49.29,9.022,0.804544,46.948,9.453,0.812576,42.02,9.995
2025-02-24 21:00:00+00:00,,0.761073,60.418,7.18,0.827118,55.177,7.865,0.787358,53.603,7.957
2025-02-24 22:00:00+00:00,,0.771462,72.175,5.74,0.856036,66.112,6.348,0.790303,65.408,5.965
2025-02-24 23:00:00+00:00,,0.770716,75.223,4.88,0.834532,71.397,5.483,0.798962,73.207,4.995
2025-02-25 00:00:00+00:00,,0.778839,79.693,4.502,0.827056,76.537,5.038,0.790295,78.937,4.457
2025-02-25 01:00:00+00:00,,0.773427,80.727,4.775,0.832567,76.865,5.175,0.784032,77.017,4.768
2025-02-25 02:00:00+00:00,,0.730181,76.095,5.317,0.801204,71.755,5.483,0.772565,72.143,5.125
2025-02-25 03:00:00+00:00,,0.71473,74.075,5.703,0.775008,68.483,5.873,0.760482,70.302,5.32
2025-02-25 04:00:00+00:00,,0.713282,71.683,5.755,0.771424,68.143,5.835,0.749432,70.698,5.232
2025-02-25 05:00:00+00:00,,0.724058,72.313,5.612,0.763895,70.54,5.552,0.742774,73.058,4.99
2025-02-25 06:00:00+00:00,,0.716014,76.693,4.705,0.76736,73.938,4.868,0.756503,76.787,4.202
2025-02-25 07:00:00+00:00,,0.714938,80.235,4.27,0.768638,76.285,4.497,0.7824,79.385,3.75
2025-02-25 08:00:00+00:00,,0.718493,83.355,3.993,0.772155,78.912,4.127,0.770594,81.725,3.442
2025-02-25 09:00:00+00:00,,0.716849,84.313,3.9,0.791506,79.975,4.062,0.767403,83.638,3.152
2025-02-25 10:00:00+00:00,,0.73835,83.258,3.868,0.819531,80.395,3.832,0.767312,84.452,2.912
2025-02-25 11:00:00+00:00,,0.865897,83.148,3.57,0.874387,79.253,3.897,0.785545,80.673,3.512
2025-02-25 12:00:00+00:00,,0.9759,80.153,4.528,0.937199,74.568,5.103,0.803904,73.363,5.177
2025-02-25 13:00:00+00:00,,0.82905,68.683,7.177,0.860053,63.277,7.52,0.773839,62.332,7.443
2025-02-25 14:00:00+00:00,,0.717885,63.213,8.96,0.817338,53.432,9.827,0.768188,52.438,9.802
2025-02-25 15:00:00+00:00,,0.718149,51.507,11.878,0.807223,44.888,12.437,0.739371,41.843,13.265
2025-02-25 16:00:00+00:00,,0.682235,43.295,14.258,0.825001,39.87,15.083,0.731785,34.468,16.28
2025-02-25 17:00:00+00:00,,0.667149,41.69,15.142,0.840512,36.257,16.858,0.721422,33.17,17.552
2025-02-25 18:00:00+00:00,,0.685702,44.31,14.62,0.760294,38.45,16.04,0.721351,36.8,17.028
2025-02-25 19:00:00+00:00,,0.686735,55.212,11.632,0.764437,47.953,13.27,0.738249,43.905,14.19
2025-02-25 20:00:00+00:00,,0.704186,60.728,10.315,0.78064,53.532,11.953,0.790611,47.422,13.305
2025-02-25 21:00:00+00:00,,0.70704,64.627,9.185,0.834046,56.682,10.812,0.805146,47.63,12.043
2025-02-25 22:00:00+00:00,,0.719137,72.53,7.445,0.854368,62.308,9.33,0.855309,53.725,10.482
2025-02-25 23:00:00+00:00,,0.758873,75.975,7.302,0.867438,68.322,8.515,0.828769,64.213,9.002
2025-02-26 00:00:00+00:00,,0.789983,76.107,7.623,0.850553,69.145,8.81,0.804521,69.763,8.457
2025-02-26 01:00:00+00:00,,0.837146,80.485,6.342,0.90924,73.543,7.957,0.850023,75.583,7.225
2025-02-26 02:00:00+00:00,,0.962772,85.763,5.267,0.887135,77.593,6.832,0.79057,80.845,5.967
2025-02-26 03:00:00+00:00,,0.933659,82.48,5.583,0.855395,78.557,5.848,0.781797,79.27,5.423
2025-02-26 04:00:00+00:00,,0.790706,73.803,6.308,0.93294,77.072,5.188,0.822307,78.945,4.575
2025-02-26 05:00:00+00:00,,0.777765,71.818,6.083,0.98003,78.62,4.272,0.854128,78.632,4.185
2025-02-26 06:00:00+00:00,,0.795591,73.812,5.553,1.010286,82.94,3.16,0.876422,82.877,3.045
2025-02-26 07:00:00+00:00,,0.795127,77.227,4.765,1.00424,86.083,2.562,0.823694,86.24,2.667
2025-02-26 08:00:00+00:00,,0.803623,78.44,4.548,0.946954,84.952,3.015,0.764855,81.852,3.843
2025-02-26 09:00:00+00:00,,0.791719,75.463,5.138,0.854763,80.442,4.018,0.768981,78.802,4.163
2025-02-26 10:00:00+00:00,,0.801481,72.498,5.348,0.871773,73.368,5.197,0.775844,76.993,4.077
2025-02-26 11:00:00+00:00,,0.876261,70.245,5.392,0.816493,69.672,5.498,0.849578,74.387,4.2
2025-02-26 12:00:00+00:00,,0.86001,63.193,7.273,0.92601,60.652,7.792,0.863505,60.317,7.82
2025-02-26 13:00:00+00:00,,0.774538,52.65,9.618,0.793526,47.937,11.083,0.771377,45.925,11.527
2025-02-26 14:00:00+00:00,,0.736871,44.305,11.7,0.809649,38.257,13.795,0.728737,38.34,13.823
2025-02-26 15:00:00+00:00,,0.704593,39.853,12.823,0.763569,34.033,15.313,0.706593,33.3,15.702
2025-02-26 16:00:00+00:00,,0.698457,36.317,13.565,0.748006,30.813,16.087,0.696767,29.078,17.36
2025-02-26 17:00:00+00:00,,0.708665,35.803,13.715,0.746734,30.21,16.692,0.711443,27.6,18.225
2025-02-26 18:00:00+00:00,,0.711505,34.11,13.838,0.759346,29.247,16.358,0.713133,26.768,17.78
2025-02-26 19:00:00+00:00,,0.704452,31.327,13.788,0.759905,27.63,16.44,0.726162,25.755,17.02
2025-02-26 20:00:00+00:00,,0.716568,29.86,14.11,0.760897,26.86,15.813,0.782983,25.353,16.775
2025-02-26 21:00:00+00:00,,0.714937,30.092,12.928,0.76712,28.417,14.09,0.757682,27.522,14.36
2025-02-26 22:00:00+00:00,,0.761741,34.475,10.862,0.815994,34.347,10.68,0.82029,35.115,10.177
2025-02-26 23:00:00+00:00,,0.805798,37.9,9.562,0.839691,39.733,8.643,0.892833,40.652,8.127
2025-02-27 00:00:00+00:00,,0.789756,39.588,8.735,0.864482,41.437,7.847,0.829517,42.068,7.53
2025-02-27 01:00:00+00:00,,0.770748,40.725,8.093,0.829654,41.987,7.508,0.826312,42.802,7.128
2025-02-27 02:00:00+00:00,,0.769115,41.637,7.662,0.964563,42.745,7.178,0.826745,43.312,6.845
2025-02-27 03:00:00+00:00,,0.785235,43.16,7.238,0.906145,43.975,6.927,0.80566,44.567,6.448
2025-02-27 04:00:00+00:00,,0.768068,44.298,6.82,0.903902,45.407,6.513,0.856962,45.777,6.017
2025-02-27 05:00:00+00:00,,0.811779,45.173,6.457,1.004452,48.08,6.025,0.907978,48.883,5.528
2025-02-27 06:00:00+00:00,,0.83053,46.595,6.382,0.875068,46.998,6.195,0.843476,49.258,5.53
2025-02-27 07:00:00+00:00,,0.809018,50.057,6.142,0.861105,46.642,6.342,0.861882,49.112,5.6
2025-02-27 08:00:00+00:00,,0.756852,58.223,5.857,0.908935,47.767,6.46,0.87123,50.9,5.6
2025-02-27 09:00:00+00:00,,0.760679,65.537,4.89,0.887111,62.95,5.263,0.89158,66.545,4.688
2025-02-27 10:00:00+00:00,,0.789467,69.593,4.463,0.870564,70.142,4.388,0.867074,70.833,4.247
2025-02-27 11:00:00+00:00,,0.844335,70.46,4.783,0.908089,71.265,4.517,0.937311,71.078,4.445
2025-02-27 12:00:00+00:00,,0.821643,66.798,5.368,0.917646,70.353,4.867,0.921967,67.363,5.013
2025-02-27 13:00:00+00:00,,0.784145,64.728,6.303,0.885793,66.427,5.797,0.870877,64.988,5.947
2025-02-27 14:00:00+00:00,,0.812265,70.053,6.928,0.87661,67.033,7.032,0.844768,67.718,6.747
2025-02-27 15:00:00+00:00,,0.738028,70.118,8.28,0.832056,66.25,8.557,0.80547,67.707,8.388
2025-02-27 16:00:00+00:00,,0.710552,66.012,10.492,0.782565,62.298,11.22,0.761362,59.862,11.88
2025-02-27 17:00:00+00:00,,0.745958,70.937,11.753,0.810351,66.922,12.235,0.75003,64.798,12.692
2025-02-27 18:00:00+00:00,,0.764029,70.433,12.552,0.792528,70.368,12.417,0.745756,71.047,12.152
2025-02-27 19:00:00+00:00,,0.767069,77.417,11.102,0.818233,76.685,11.318,0.758253,77.488,11.057
2025-02-27 20:00:00+00:00,,0.79316,79.227,10.825,0.824095,77.898,10.923,0.796396,79.255,10.615
2025-02-27 21:00:00+00:00,,0.824559,81.85,10.378,0.820895,79.7,10.552,0.787865,81.545,10.12
2025-02-27 22:00:00+00:00,,0.815791,83.282,10.195,0.834485,80.545,10.4,0.843043,82.593,9.997
2025-02-27 23:00:00+00:00,,0.806405,82.713,10.228,0.860803,79.302,10.625,0.814836,81.352,10.107
2025-02-28 00:00:00+00:00,,0.792027,82.383,10.097,0.841132,77.803,10.482,0.777948,79.843,10.012
2025-02-28 01:00:00+00:00,,0.816028,82.8,9.743,0.84939,77.732,10.2,0.778654,79.5,9.73
2025-02-28 02:00:00+00:00,,0.863115,80.575,9.327,0.851394,75.91,9.787,0.772452,77.435,9.332
2025-02-28 03:00:00+00:00,,0.809165,77.145,9.337,0.882997,74.323,9.562,0.789423,76.988,8.958
2025-02-28 04:00:00+00:00,,0.758449,70.953,9.43,0.814838,69.153,9.272,0.768965,72.262,8.567
2025-02-28 05:00:00+00:00,,0.705573,63.39,8.565,0.764753,64.765,8.417,0.721522,65.075,7.742
2025-02-28 06:00:00+00:00,,0.704249,63.605,7.557,0.76161,63.46,7.41,0.725355,66.063,6.688
2025-02-28 07:00:00+00:00,,0.702074,63.212,6.937,0.790355,65.312,6.507,0.734036,67.09,5.778
2025-02-28 08:00:00+00:00,,0.728611,67.057,5.827,0.843294,71.188,4.787,0.766916,74.473,3.89
2025-02-28 09:00:00+00:00,,0.834076,72.765,4.795,0.866124,75.19,3.932,0.76253,78.713,3.13
2025-02-28 10:00:00+00:00,,0.836861,74.613,4.04,0.881703,76.137,3.522,0.765329,77.888,3.018
2025-02-28 11:00:00+00:00,,0.80482,72.0,4.247,0.805684,70.118,4.285,0.764704,74.403,3.43
2025-02-28 12:00:00+00:00,,0.866054,63.183,6.68,0.826908,59.845,7.117,0.808002,59.558,7.458
2025-02-28 13:00:00+00:00,,0.763454,53.368,8.848,0.801176,49.047,9.9,0.748534,46.497,10.763
2025-02-28 14:00:00+00:00,,0.722958,46.747,9.088,0.769938,40.615,10.788,0.724519,38.472,11.973
2025-02-28 15:00:00+00:00,,0.698716,32.505,10.1,0.743467,28.688,12.037,0.703627,26.468,13.143
2025-02-28 16:00:00+00:00,,0.686173,28.522,9.968,0.738044,23.99,11.965,0.697456,22.335,14.068
2025-02-28 17:00:00+00:00,,0.690244,25.155,9.522,0.742802,22.533,12.012,0.722792,19.903,13.712
2025-02-28 18:00:00+00:00,,0.69412,23.95,9.817,0.755137,21.548,12.338,0.705921,19.163,13.727
2025-02-28 19:00:00+00:00,,0.716686,22.342,10.167,0.764164,20.163,11.982,0.712902,18.46,13.228
2025-02-28 20:00:00+00:00,,0.706986,22.105,9.683,0.75808,20.247,11.515,0.729005,19.293,11.962
2025-02-28 21:00:00+00:00,,0.724321,21.642,8.565,0.774732,20.74,9.633,0.750207,19.655,9.67
2025-02-28 22:00:00+00:00,,0.747467,23.808,6.657,0.795702,23.777,6.795,0.792377,24.087,6.397
2025-02-28 23:00:00+00:00,,0.794133,26.812,5.658,0.835102,27.958,5.247,0.832118,27.763,4.782
2025-03-01 00:00:00+00:00,,0.737015,30.923,5.192,0.850057,28.99,4.973,0.86113,28.742,4.572
2025-03-01 01:00:00+00:00,,0.750951,29.578,4.908,0.892295,29.473,4.832,0.838182,28.978,4.423
2025-03-01 02:00:00+00:00,,0.77726,33.148,4.762,0.906951,30.217,4.847,0.877916,29.767,4.597
2025-03-01 03:00:00+00:00,,0.804127,42.245,4.097,0.878296,30.688,4.483,0.864121,34.77,4.013
2025-03-01 04:00:00+00:00,,0.77496,46.11,3.66,0.831439,39.678,4.252,0.878957,39.47,3.147
2025-03-01 05:00:00+00:00,,0.726247,53.993,3.84,0.814733,41.873,4.367,0.878715,42.587,3.11
2025-03-01 06:00:00+00:00,,0.727466,72.688,4.718,0.800886,64.157,4.912,0.847656,54.025,3.563
2025-03-01 07:00:00+00:00,,0.742225,76.585,5.565,0.815836,72.987,5.632,0.802561,70.472,4.407
2025-03-01 08:00:00+00:00,,0.720866,72.272,6.043,0.793053,70.082,5.997,0.757527,70.523,5.467
2025-03-01 09:00:00+00:00,,0.719772,70.535,6.442,0.776741,68.617,6.61,0.74227,69.662,6.11
2025-03-01 10:00:00+00:00,,0.715593,72.947,6.375,0.774039,67.225,6.88,0.738178,68.252,6.412
2025-03-01 11:00:00+00:00,,0.728302,75.197,6.515,0.782723,70.417,7.01,0.759484,69.042,6.798
2025-03-01 12:00:00+00:00,,0.728083,73.108,7.125,0.839512,69.218,7.587,0.786388,68.213,7.467
2025-03-01 13:00:00+00:00,,0.704073,70.368,8.3,0.793101,65.407,9.057,0.779795,63.998,9.24
2025-03-01 14:00:00+00:00,,0.6913,61.857,11.08,0.778687,58.975,11.443,0.749154,55.707,12.117
2025-03-01 15:00:00+00:00,,0.681323,65.693,10.553,0.765681,60.503,11.638,0.742341,55.438,12.493
2025-03-01 16:00:00+00:00,,0.715615,65.735,10.645,0.794056,62.023,11.442,0.734883,57.41,12.085
2025-03-01 17:00:00+00:00,,0.741452,66.252,10.67,0.81233,61.323,11.482,0.763372,61.632,11.205
2025-03-01 18:00:00+00:00,,0.745181,71.522,10.037,0.825883,68.402,10.535,0.764455,70.188,10.028
2025-03-01 19:00:00+00:00,,0.734837,64.155,11.51,0.827801,61.557,12.188,0.765803,59.188,12.413
2025-03-01 20:00:00+00:00,,,,,0.817132,51.223,14.128,0.742036,48.33,14.683
2025-03-01 21:00:00+00:00,,0.71129,47.13,13.967,0.782227,48.382,13.56,0.738184,48.747,13.132
2025-03-01 22:00:00+00:00,,0.705554,62.98,6.827,0.787711,60.432,7.135,0.727213,61.093,6.94
2025-03-01 23:00:00+00:00,,0.736092,65.967,4.13,0.863193,65.463,3.653,0.744611,63.305,3.628
2025-03-02 00:00:00+00:00,,0.72444,46.107,3.423,0.812647,48.432,3.098,0.735342,46.642,2.707
2025-03-02 01:00:00+00:00,,0.718547,41.585,1.512,0.81577,42.045,1.2,0.736587,42.777,0.76
2025-03-02 02:00:00+00:00,,0.72493,40.998,-0.282,0.827454,41.373,-0.618,0.737107,42.313,-1.047
2025-03-02 03:00:00+00:00,,0.723087,39.552,-1.933,0.818612,40.462,-2.292,0.728233,41.052,-2.72
2025-03-02 04:00:00+00:00,,0.722944,42.602,-2.943,0.816229,43.813,-3.34,0.732201,44.877,-3.823
2025-03-02 05:00:00+00:00,,0.723248,43.837,-3.377,0.83051,44.653,-3.787,0.730432,46.31,-4.36
2025-03-02 06:00:00+00:00,,0.724414,41.855,-3.847,0.826978,43.722,-4.325,0.728369,45.238,-4.892
2025-03-02 07:00:00+00:00,,0.726226,41.722,-4.398,0.816711,43.797,-4.983,0.730709,44.603,-5.505
2025-03-02 08:00:00+00:00,,0.727087,41.655,-5.013,0.797581,44.12,-5.557,0.732167,44.315,-6.062
2025-03-02 09:00:00+00:00,,0.728877,42.98,-5.412,0.832801,46.565,-6.067,0.732241,45.99,-6.583
2025-03-02 10:00:00+00:00,,0.733616,43.632,-5.727,0.813317,45.5,-6.342,0.740724,47.347,-6.947
2025-03-02 11:00:00+00:00,,0.732006,41.917,-6.153,0.821424,44.868,-6.58,0.739112,44.56,-7.218
2025-03-02 12:00:00+00:00,,0.734148,37.447,-5.608,0.812091,36.957,-5.08,0.743024,36.132,-4.988
2025-03-02 13:00:00+00:00,,0.736083,33.442,-4.453,0.83258,31.127,-3.277,0.747174,29.778,-2.623
2025-03-02 14:00:00+00:00,,0.741209,30.463,-3.255,0.834473,27.142,-1.33,0.746562,25.787,-0.783
2025-03-02 15:00:00+00:00,,0.743646,25.658,-2.232,0.81584,22.952,-0.192,0.742758,20.69,1.003
2025-03-02 16:00:00+00:00,,0.74333,22.76,-1.377,0.818074,20.632,1.037,0.743419,18.337,2.147
2025-03-02 17:00:00+00:00,,0.742929,21.627,-0.852,0.822729,18.242,2.395,0.753582,16.942,3.102
2025-03-02 18:00:00+00:00,,0.746697,22.12,0.187,0.810966,19.005,2.857,0.742505,18.327,3.322
